 # i,    taui (ni),  alpha ;   j,    tauj  (nj),   beta  :   term  group   rij 
  41  [    2 ( 0, 0, 0) ] 3    38  [    1 ( 0, 1, 0) ] 1  :    44    3    5.763
  41  [    2 ( 0, 0, 0) ] 3    38  [    1 ( 0, 1, 0) ] 2  :    52    3    5.763
  41  [    2 ( 0, 0, 0) ] 3    53  [    1 ( 0, 0, 1) ] 1  :    68    3    7.486
  41  [    2 ( 0, 0, 0) ] 3    53  [    1 ( 0, 0, 1) ] 2  :    76    3    7.486
  41  [    2 ( 0, 0, 0) ] 3     8  [    1 ( 1, 1, 1) ] 3  :    12    4    5.763
  41  [    2 ( 0, 0, 0) ] 3    52  [    1 ( 1, 1,-2) ] 3  :    24    4    7.058
  41  [    2 ( 0, 0, 0) ] 3    35  [    1 ( 1,-2, 1) ] 3  :    36    4    4.778
  41  [    2 ( 0, 0, 0) ] 3    23  [    1 (-2, 1, 1) ] 3  :    48    4    6.280
  41  [    2 ( 0, 0, 0) ] 3     8  [    1 ( 1, 1, 1) ] 1  :     8    5    5.763
  41  [    2 ( 0, 0, 0) ] 3     8  [    1 ( 1, 1, 1) ] 2  :    16    5    5.763
  41  [    2 ( 0, 0, 0) ] 3    52  [    1 ( 1, 1,-2) ] 1  :    32    5    7.058
  41  [    2 ( 0, 0, 0) ] 3    52  [    1 ( 1, 1,-2) ] 2  :    40    5    7.058
  41  [    2 ( 0, 0, 0) ] 3    35  [    1 ( 1,-2, 1) ] 1  :    56    5    4.778
  41  [    2 ( 0, 0, 0) ] 3    35  [    1 ( 1,-2, 1) ] 2  :    64    5    4.778
  41  [    2 ( 0, 0, 0) ] 3    23  [    1 (-2, 1, 1) ] 1  :    80    5    6.280
  41  [    2 ( 0, 0, 0) ] 3    23  [    1 (-2, 1, 1) ] 2  :    88    5    6.280
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 (-1, 0,-1) ] 3  :   109    6    6.280
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 ( 1, 0, 1) ] 3  :   112    6    5.763
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 ( 0,-1,-1) ] 3  :   117    6    7.058
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 0, 1, 1) ] 3  :   120    6    8.523
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 (-2, 1, 0) ] 3  :   133    6    7.486
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 2,-1, 0) ] 3  :   136    6    4.075
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 (-2, 1, 1) ] 3  :   141    6    7.058
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 2,-1,-1) ] 3  :   144    6    8.523
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 (-1, 0, 2) ] 3  :   157    6    8.150
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 ( 1, 0,-2) ] 3  :   160    6    8.523
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 (-1, 2,-1) ] 3  :   165    6    5.763
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 ( 1,-2, 1) ] 3  :   168    6    6.280
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 (-1, 2, 0) ] 3  :   173    6    8.523
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 ( 1,-2, 0) ] 3  :   176    6    8.150
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 ( 0,-1, 2) ] 3  :   189    6    7.486
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 0, 1,-2) ] 3  :   192    6    4.075
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 ( 1, 0, 1) ] 1  :   108    7    5.763
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 (-1, 0,-1) ] 1  :   109    7    6.280
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 0, 1, 1) ] 2  :   116    7    8.523
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 ( 0,-1,-1) ] 2  :   117    7    7.058
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 2,-1, 0) ] 1  :   132    7    4.075
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 (-2, 1, 0) ] 1  :   133    7    7.486
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 2,-1,-1) ] 2  :   140    7    8.523
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 (-2, 1, 1) ] 2  :   141    7    7.058
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 ( 1, 0,-2) ] 2  :   156    7    8.523
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 (-1, 0, 2) ] 2  :   157    7    8.150
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 ( 1,-2, 1) ] 1  :   164    7    6.280
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 (-1, 2,-1) ] 1  :   165    7    5.763
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 ( 1,-2, 0) ] 2  :   172    7    8.150
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 (-1, 2, 0) ] 2  :   173    7    8.523
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 0, 1,-2) ] 1  :   188    7    4.075
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 ( 0,-1, 2) ] 1  :   189    7    7.486
  41  [    2 ( 0, 0, 0) ] 3    30  [    2 ( 1, 1, 0) ] 1  :   100    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    30  [    2 ( 1, 1, 0) ] 2  :   104    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 (-1, 0,-1) ] 2  :   109    8    6.280
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 ( 0,-1,-1) ] 1  :   117    8    7.058
  41  [    2 ( 0, 0, 0) ] 3    32  [    2 (-2, 0, 1) ] 1  :   121    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    32  [    2 (-2, 0, 1) ] 2  :   125    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 2,-1, 0) ] 2  :   136    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 2,-1,-1) ] 1  :   144    8    8.523
  41  [    2 ( 0, 0, 0) ] 3    28  [    2 ( 1, 1,-2) ] 1  :   148    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    28  [    2 ( 1, 1,-2) ] 2  :   152    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 (-1, 0, 2) ] 1  :   157    8    8.150
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 (-1, 2,-1) ] 2  :   165    8    5.763
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 (-1, 2, 0) ] 1  :   173    8    8.523
  41  [    2 ( 0, 0, 0) ] 3    26  [    2 ( 0,-2, 1) ] 1  :   177    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    26  [    2 ( 0,-2, 1) ] 2  :   181    8    4.075
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 ( 0,-1, 2) ] 2  :   189    8    7.486
  41  [    2 ( 0, 0, 0) ] 3    28  [    2 (-1,-1, 0) ] 1  :    97    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    28  [    2 (-1,-1, 0) ] 2  :   101    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 ( 1, 0, 1) ] 2  :   112    9    5.763
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 0, 1, 1) ] 1  :   120    9    8.523
  41  [    2 ( 0, 0, 0) ] 3    26  [    2 ( 2, 0,-1) ] 1  :   124    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    26  [    2 ( 2, 0,-1) ] 2  :   128    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 (-2, 1, 0) ] 2  :   133    9    7.486
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 (-2, 1, 1) ] 1  :   141    9    7.058
  41  [    2 ( 0, 0, 0) ] 3    30  [    2 (-1,-1, 2) ] 1  :   145    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    30  [    2 (-1,-1, 2) ] 2  :   149    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 ( 1, 0,-2) ] 1  :   160    9    8.523
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 ( 1,-2, 1) ] 2  :   168    9    6.280
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 ( 1,-2, 0) ] 1  :   176    9    8.150
  41  [    2 ( 0, 0, 0) ] 3    32  [    2 ( 0, 2,-1) ] 1  :   180    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    32  [    2 ( 0, 2,-1) ] 2  :   184    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 0, 1,-2) ] 2  :   192    9    4.075
  41  [    2 ( 0, 0, 0) ] 3    28  [    2 (-1,-1, 0) ] 3  :    49   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    30  [    2 ( 1, 1, 0) ] 3  :    52   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    32  [    2 (-2, 0, 1) ] 3  :    61   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    26  [    2 ( 2, 0,-1) ] 3  :    64   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    30  [    2 (-1,-1, 2) ] 3  :    73   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    28  [    2 ( 1, 1,-2) ] 3  :    76   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    26  [    2 ( 0,-2, 1) ] 3  :    89   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    32  [    2 ( 0, 2,-1) ] 3  :    92   10    4.075
  41  [    2 ( 0, 0, 0) ] 3    40  [    1 ( 1, 0, 1) ] 3  :    24   11    4.075
  41  [    2 ( 0, 0, 0) ] 3    34  [    1 ( 1, 0,-1) ] 3  :    32   11    4.075
  41  [    2 ( 0, 0, 0) ] 3     3  [    1 ( 1,-1, 1) ] 3  :    40   11   12.477
  41  [    2 ( 0, 0, 0) ] 3    49  [    1 ( 1,-1, 0) ] 3  :    48   11    4.778
  41  [    2 ( 0, 0, 0) ] 3    22  [    1 ( 0, 1, 1) ] 3  :    56   11    7.058
  41  [    2 ( 0, 0, 0) ] 3    20  [    1 ( 0, 1,-1) ] 3  :    64   11    5.763
  41  [    2 ( 0, 0, 0) ] 3     5  [    1 (-1, 1, 1) ] 3  :    80   11    9.447
  41  [    2 ( 0, 0, 0) ] 3    55  [    1 (-1, 1, 0) ] 3  :    88   11   11.066
  41  [    2 ( 0, 0, 0) ] 3    40  [    1 ( 1, 0, 1) ] 1  :    20   12    4.075
  41  [    2 ( 0, 0, 0) ] 3    34  [    1 ( 1, 0,-1) ] 2  :    28   12    4.075
  41  [    2 ( 0, 0, 0) ] 3     3  [    1 ( 1,-1, 1) ] 1  :    36   12   12.477
  41  [    2 ( 0, 0, 0) ] 3    49  [    1 ( 1,-1, 0) ] 2  :    44   12    4.778
  41  [    2 ( 0, 0, 0) ] 3    22  [    1 ( 0, 1, 1) ] 2  :    52   12    7.058
  41  [    2 ( 0, 0, 0) ] 3    20  [    1 ( 0, 1,-1) ] 1  :    60   12    5.763
  41  [    2 ( 0, 0, 0) ] 3     5  [    1 (-1, 1, 1) ] 2  :    76   12    9.447
  41  [    2 ( 0, 0, 0) ] 3    55  [    1 (-1, 1, 0) ] 1  :    84   12   11.066
  41  [    2 ( 0, 0, 0) ] 3    54  [    1 ( 1, 1, 0) ] 1  :     4   13   10.781
  41  [    2 ( 0, 0, 0) ] 3    54  [    1 ( 1, 1, 0) ] 2  :     8   13   10.781
  41  [    2 ( 0, 0, 0) ] 3     2  [    1 ( 1, 1,-1) ] 1  :    20   13    0.000
  41  [    2 ( 0, 0, 0) ] 3     2  [    1 ( 1, 1,-1) ] 2  :    24   13    0.000
  41  [    2 ( 0, 0, 0) ] 3    40  [    1 ( 1, 0, 1) ] 2  :    44   13    4.075
  41  [    2 ( 0, 0, 0) ] 3    34  [    1 ( 1, 0,-1) ] 1  :    56   13    4.075
  41  [    2 ( 0, 0, 0) ] 3     3  [    1 ( 1,-1, 1) ] 2  :    76   13   12.477
  41  [    2 ( 0, 0, 0) ] 3    49  [    1 ( 1,-1, 0) ] 1  :    88   13    4.778
  41  [    2 ( 0, 0, 0) ] 3    22  [    1 ( 0, 1, 1) ] 1  :   104   13    7.058
  41  [    2 ( 0, 0, 0) ] 3    20  [    1 ( 0, 1,-1) ] 2  :   124   13    5.763
  41  [    2 ( 0, 0, 0) ] 3    17  [    1 ( 0,-1, 1) ] 1  :   132   13    4.778
  41  [    2 ( 0, 0, 0) ] 3    17  [    1 ( 0,-1, 1) ] 2  :   136   13    4.778
  41  [    2 ( 0, 0, 0) ] 3     5  [    1 (-1, 1, 1) ] 1  :   152   13    9.447
  41  [    2 ( 0, 0, 0) ] 3    55  [    1 (-1, 1, 0) ] 2  :   172   13   11.066
  41  [    2 ( 0, 0, 0) ] 3    37  [    1 (-1, 0, 1) ] 1  :   180   13    7.486
  41  [    2 ( 0, 0, 0) ] 3    37  [    1 (-1, 0, 1) ] 2  :   184   13    7.486
  41  [    2 ( 0, 0, 0) ] 3    54  [    1 ( 1, 1, 0) ] 3  :     4   14   10.781
  41  [    2 ( 0, 0, 0) ] 3     2  [    1 ( 1, 1,-1) ] 3  :     8   14    0.000
  41  [    2 ( 0, 0, 0) ] 3    17  [    1 ( 0,-1, 1) ] 3  :    36   14    4.778
  41  [    2 ( 0, 0, 0) ] 3    37  [    1 (-1, 0, 1) ] 3  :    48   14    7.486
  41  [    2 ( 0, 0, 0) ] 3    43  [    2 (-1, 1,-1) ] 3  :    37   15    4.778
  41  [    2 ( 0, 0, 0) ] 3    43  [    2 ( 1,-1, 1) ] 3  :    40   15    4.778
  41  [    2 ( 0, 0, 0) ] 3    45  [    2 (-1, 1, 1) ] 3  :    45   15    2.495
  41  [    2 ( 0, 0, 0) ] 3    45  [    2 ( 1,-1,-1) ] 3  :    48   15    2.495
  41  [    2 ( 0, 0, 0) ] 3    42  [    2 (-1,-1, 1) ] 3  :    13   16    5.763
  41  [    2 ( 0, 0, 0) ] 3    42  [    2 ( 1, 1,-1) ] 3  :    16   16    5.763
  41  [    2 ( 0, 0, 0) ] 3    31  [    2 (-1, 1, 0) ] 3  :    33   17    4.778
  41  [    2 ( 0, 0, 0) ] 3    25  [    2 ( 1,-1, 0) ] 3  :    36   17    4.778
  41  [    2 ( 0, 0, 0) ] 3    27  [    2 ( 0, 0,-1) ] 3  :    45   17    6.280
  41  [    2 ( 0, 0, 0) ] 3    29  [    2 ( 0, 0, 1) ] 3  :    48   17    2.495
  41  [    2 ( 0, 0, 0) ] 3    58  [    2 ( 1, 0, 0) ] 1  :   104   18    9.112
  41  [    2 ( 0, 0, 0) ] 3    59  [    2 (-1, 0, 0) ] 1  :   109   18   10.781
  41  [    2 ( 0, 0, 0) ] 3    10  [    2 ( 1, 0,-1) ] 2  :   124   18    7.058
  41  [    2 ( 0, 0, 0) ] 3    13  [    2 (-1, 0, 1) ] 2  :   125   18    4.778
  41  [    2 ( 0, 0, 0) ] 3    25  [    2 ( 1,-1, 0) ] 1  :   132   18    4.778
  41  [    2 ( 0, 0, 0) ] 3    25  [    2 ( 1,-1, 0) ] 2  :   136   18    4.778
  41  [    2 ( 0, 0, 0) ] 3    31  [    2 (-1, 1, 0) ] 1  :   137   18    4.778
  41  [    2 ( 0, 0, 0) ] 3    31  [    2 (-1, 1, 0) ] 2  :   141   18    4.778
  41  [    2 ( 0, 0, 0) ] 3    14  [    2 ( 0, 1, 0) ] 2  :   156   18    4.075
  41  [    2 ( 0, 0, 0) ] 3     9  [    2 ( 0,-1, 0) ] 2  :   157   18    9.447
  41  [    2 ( 0, 0, 0) ] 3    60  [    2 ( 0, 1,-1) ] 1  :   168   18   10.289
  41  [    2 ( 0, 0, 0) ] 3    57  [    2 ( 0,-1, 1) ] 1  :   173   18   10.289
  41  [    2 ( 0, 0, 0) ] 3    29  [    2 ( 0, 0, 1) ] 1  :   180   18    2.495
  41  [    2 ( 0, 0, 0) ] 3    29  [    2 ( 0, 0, 1) ] 2  :   184   18    2.495
  41  [    2 ( 0, 0, 0) ] 3    27  [    2 ( 0, 0,-1) ] 1  :   185   18    6.280
  41  [    2 ( 0, 0, 0) ] 3    27  [    2 ( 0, 0,-1) ] 2  :   189   18    6.280
  41  [    2 ( 0, 0, 0) ] 3    59  [    2 (-1, 0, 0) ] 3  :    53   19   10.781
  41  [    2 ( 0, 0, 0) ] 3    58  [    2 ( 1, 0, 0) ] 3  :    56   19    9.112
  41  [    2 ( 0, 0, 0) ] 3    13  [    2 (-1, 0, 1) ] 3  :    61   19    4.778
  41  [    2 ( 0, 0, 0) ] 3    10  [    2 ( 1, 0,-1) ] 3  :    64   19    7.058
  41  [    2 ( 0, 0, 0) ] 3     9  [    2 ( 0,-1, 0) ] 3  :    77   19    9.447
  41  [    2 ( 0, 0, 0) ] 3    14  [    2 ( 0, 1, 0) ] 3  :    80   19    4.075
  41  [    2 ( 0, 0, 0) ] 3    57  [    2 ( 0,-1, 1) ] 3  :    85   19   10.289
  41  [    2 ( 0, 0, 0) ] 3    60  [    2 ( 0, 1,-1) ] 3  :    88   19   10.289
  41  [    2 ( 0, 0, 0) ] 3    58  [    2 ( 1, 0, 0) ] 2  :    52   20    9.112
  41  [    2 ( 0, 0, 0) ] 3    59  [    2 (-1, 0, 0) ] 2  :    53   20   10.781
  41  [    2 ( 0, 0, 0) ] 3    10  [    2 ( 1, 0,-1) ] 1  :    60   20    7.058
  41  [    2 ( 0, 0, 0) ] 3    13  [    2 (-1, 0, 1) ] 1  :    61   20    4.778
  41  [    2 ( 0, 0, 0) ] 3    14  [    2 ( 0, 1, 0) ] 1  :    76   20    4.075
  41  [    2 ( 0, 0, 0) ] 3     9  [    2 ( 0,-1, 0) ] 1  :    77   20    9.447
  41  [    2 ( 0, 0, 0) ] 3    60  [    2 ( 0, 1,-1) ] 2  :    84   20   10.289
  41  [    2 ( 0, 0, 0) ] 3    57  [    2 ( 0,-1, 1) ] 2  :    85   20   10.289
  41  [    2 ( 0, 0, 0) ] 3     2  [    1 (-1,-1, 1) ] 3  :    12   21    0.000
  41  [    2 ( 0, 0, 0) ] 3    17  [    1 ( 2, 1,-1) ] 3  :    16   21    4.778
  41  [    2 ( 0, 0, 0) ] 3    37  [    1 ( 1, 2,-1) ] 3  :    28   21    7.486
  41  [    2 ( 0, 0, 0) ] 3    54  [    1 (-1,-1, 2) ] 3  :    48   21   10.781
  41  [    2 ( 0, 0, 0) ] 3     5  [    1 ( 1,-1,-1) ] 1  :     8   22    9.447
  41  [    2 ( 0, 0, 0) ] 3     3  [    1 (-1, 1,-1) ] 2  :    28   22   12.477
  41  [    2 ( 0, 0, 0) ] 3     2  [    1 (-1,-1, 1) ] 1  :    36   22    0.000
  41  [    2 ( 0, 0, 0) ] 3     2  [    1 (-1,-1, 1) ] 2  :    40   22    0.000
  41  [    2 ( 0, 0, 0) ] 3    17  [    1 ( 2, 1,-1) ] 1  :    52   22    4.778
  41  [    2 ( 0, 0, 0) ] 3    17  [    1 ( 2, 1,-1) ] 2  :    56   22    4.778
  41  [    2 ( 0, 0, 0) ] 3    20  [    1 ( 2,-1, 1) ] 2  :    76   22    5.763
  41  [    2 ( 0, 0, 0) ] 3    22  [    1 ( 2,-1,-1) ] 1  :    88   22    7.058
  41  [    2 ( 0, 0, 0) ] 3    37  [    1 ( 1, 2,-1) ] 1  :   100   22    7.486
  41  [    2 ( 0, 0, 0) ] 3    37  [    1 ( 1, 2,-1) ] 2  :   104   22    7.486
  41  [    2 ( 0, 0, 0) ] 3    55  [    1 ( 1,-1, 2) ] 2  :   124   22   11.066
  41  [    2 ( 0, 0, 0) ] 3    34  [    1 (-1, 2, 1) ] 1  :   136   22    4.075
  41  [    2 ( 0, 0, 0) ] 3    40  [    1 (-1, 2,-1) ] 2  :   156   22    4.075
  41  [    2 ( 0, 0, 0) ] 3    49  [    1 (-1, 1, 2) ] 1  :   168   22    4.778
  41  [    2 ( 0, 0, 0) ] 3    54  [    1 (-1,-1, 2) ] 1  :   180   22   10.781
  41  [    2 ( 0, 0, 0) ] 3    54  [    1 (-1,-1, 2) ] 2  :   184   22   10.781
  41  [    2 ( 0, 0, 0) ] 3     5  [    1 ( 1,-1,-1) ] 3  :     8   23    9.447
  41  [    2 ( 0, 0, 0) ] 3     3  [    1 (-1, 1,-1) ] 3  :    16   23   12.477
  41  [    2 ( 0, 0, 0) ] 3    20  [    1 ( 2,-1, 1) ] 3  :    40   23    5.763
  41  [    2 ( 0, 0, 0) ] 3    22  [    1 ( 2,-1,-1) ] 3  :    48   23    7.058
  41  [    2 ( 0, 0, 0) ] 3    55  [    1 ( 1,-1, 2) ] 3  :    64   23   11.066
  41  [    2 ( 0, 0, 0) ] 3    34  [    1 (-1, 2, 1) ] 3  :    72   23    4.075
  41  [    2 ( 0, 0, 0) ] 3    40  [    1 (-1, 2,-1) ] 3  :    80   23    4.075
  41  [    2 ( 0, 0, 0) ] 3    49  [    1 (-1, 1, 2) ] 3  :    88   23    4.778
  41  [    2 ( 0, 0, 0) ] 3     5  [    1 ( 1,-1,-1) ] 2  :     4   24    9.447
  41  [    2 ( 0, 0, 0) ] 3     3  [    1 (-1, 1,-1) ] 1  :    12   24   12.477
  41  [    2 ( 0, 0, 0) ] 3    20  [    1 ( 2,-1, 1) ] 1  :    36   24    5.763
  41  [    2 ( 0, 0, 0) ] 3    22  [    1 ( 2,-1,-1) ] 2  :    44   24    7.058
  41  [    2 ( 0, 0, 0) ] 3    55  [    1 ( 1,-1, 2) ] 1  :    60   24   11.066
  41  [    2 ( 0, 0, 0) ] 3    34  [    1 (-1, 2, 1) ] 2  :    68   24    4.075
  41  [    2 ( 0, 0, 0) ] 3    40  [    1 (-1, 2,-1) ] 1  :    76   24    4.075
  41  [    2 ( 0, 0, 0) ] 3    49  [    1 (-1, 1, 2) ] 2  :    84   24    4.778
  41  [    2 ( 0, 0, 0) ] 3    33  [    1 ( 0,-1, 0) ] 3  :    16   25    2.495
  41  [    2 ( 0, 0, 0) ] 3    19  [    1 (-1, 0, 0) ] 3  :    24   25    4.778
  41  [    2 ( 0, 0, 0) ] 3     4  [    1 ( 2, 0, 0) ] 3  :    32   25    9.982
  41  [    2 ( 0, 0, 0) ] 3    50  [    1 ( 2, 0,-1) ] 3  :    40   25    5.763
  41  [    2 ( 0, 0, 0) ] 3     6  [    1 ( 0, 2, 0) ] 3  :    56   25    7.058
  41  [    2 ( 0, 0, 0) ] 3    56  [    1 ( 0, 2,-1) ] 3  :    64   25    9.112
  41  [    2 ( 0, 0, 0) ] 3    39  [    1 ( 0,-1, 2) ] 3  :    80   25    4.778
  41  [    2 ( 0, 0, 0) ] 3    21  [    1 (-1, 0, 2) ] 3  :    96   25    9.447
  41  [    2 ( 0, 0, 0) ] 3    33  [    1 ( 0,-1, 0) ] 1  :    12   26    2.495
  41  [    2 ( 0, 0, 0) ] 3    19  [    1 (-1, 0, 0) ] 2  :    20   26    4.778
  41  [    2 ( 0, 0, 0) ] 3     4  [    1 ( 2, 0, 0) ] 2  :    28   26    9.982
  41  [    2 ( 0, 0, 0) ] 3    50  [    1 ( 2, 0,-1) ] 1  :    36   26    5.763
  41  [    2 ( 0, 0, 0) ] 3     6  [    1 ( 0, 2, 0) ] 1  :    52   26    7.058
  41  [    2 ( 0, 0, 0) ] 3    56  [    1 ( 0, 2,-1) ] 2  :    60   26    9.112
  41  [    2 ( 0, 0, 0) ] 3    39  [    1 ( 0,-1, 2) ] 2  :    76   26    4.778
  41  [    2 ( 0, 0, 0) ] 3    21  [    1 (-1, 0, 2) ] 1  :    92   26    9.447
  41  [    2 ( 0, 0, 0) ] 3    51  [    1 ( 0, 0,-1) ] 1  :     4   27    4.778
  41  [    2 ( 0, 0, 0) ] 3    51  [    1 ( 0, 0,-1) ] 2  :     8   27    4.778
  41  [    2 ( 0, 0, 0) ] 3    33  [    1 ( 0,-1, 0) ] 2  :    28   27    2.495
  41  [    2 ( 0, 0, 0) ] 3    19  [    1 (-1, 0, 0) ] 1  :    40   27    4.778
  41  [    2 ( 0, 0, 0) ] 3     4  [    1 ( 2, 0, 0) ] 1  :    56   27    9.982
  41  [    2 ( 0, 0, 0) ] 3    50  [    1 ( 2, 0,-1) ] 2  :    76   27    5.763
  41  [    2 ( 0, 0, 0) ] 3    36  [    1 ( 2,-1, 0) ] 1  :    84   27    7.058
  41  [    2 ( 0, 0, 0) ] 3    36  [    1 ( 2,-1, 0) ] 2  :    88   27    7.058
  41  [    2 ( 0, 0, 0) ] 3     6  [    1 ( 0, 2, 0) ] 2  :   108   27    7.058
  41  [    2 ( 0, 0, 0) ] 3    56  [    1 ( 0, 2,-1) ] 1  :   120   27    9.112
  41  [    2 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0, 2) ] 1  :   132   27    7.486
  41  [    2 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0, 2) ] 2  :   136   27    7.486
  41  [    2 ( 0, 0, 0) ] 3    39  [    1 ( 0,-1, 2) ] 1  :   152   27    4.778
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 (-1, 2, 0) ] 1  :   164   27    4.075
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 (-1, 2, 0) ] 2  :   168   27    4.075
  41  [    2 ( 0, 0, 0) ] 3    21  [    1 (-1, 0, 2) ] 2  :   188   27    9.447
  41  [    2 ( 0, 0, 0) ] 3    51  [    1 ( 0, 0,-1) ] 3  :     4   28    4.778
  41  [    2 ( 0, 0, 0) ] 3    36  [    1 ( 2,-1, 0) ] 3  :    24   28    7.058
  41  [    2 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0, 2) ] 3  :    36   28    7.486
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 (-1, 2, 0) ] 3  :    44   28    4.075
  41  [    2 ( 0, 0, 0) ] 3    51  [    1 ( 2,-2, 1) ] 3  :    20   29    4.778
  41  [    2 ( 0, 0, 0) ] 3     7  [    1 ( 2,-2, 0) ] 3  :    24   29    7.486
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 ( 1, 0, 2) ] 3  :    36   29    4.075
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 ( 1, 0,-2) ] 3  :    40   29    4.075
  41  [    2 ( 0, 0, 0) ] 3    36  [    1 ( 0, 1, 2) ] 3  :    60   29    7.058
  41  [    2 ( 0, 0, 0) ] 3    36  [    1 ( 0, 1,-2) ] 3  :    64   29    7.058
  41  [    2 ( 0, 0, 0) ] 3    51  [    1 (-2, 2, 1) ] 3  :    76   29    4.778
  41  [    2 ( 0, 0, 0) ] 3     7  [    1 (-2, 2, 0) ] 3  :    80   29    7.486
  41  [    2 ( 0, 0, 0) ] 3    56  [    1 ( 2, 0, 1) ] 1  :    20   30    9.112
  41  [    2 ( 0, 0, 0) ] 3     6  [    1 ( 2, 0,-2) ] 2  :    28   30    7.058
  41  [    2 ( 0, 0, 0) ] 3    51  [    1 ( 2,-2, 1) ] 1  :    36   30    4.778
  41  [    2 ( 0, 0, 0) ] 3     7  [    1 ( 2,-2, 0) ] 2  :    44   30    7.486
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 ( 1, 0, 2) ] 1  :    68   30    4.075
  41  [    2 ( 0, 0, 0) ] 3    24  [    1 ( 1, 0,-2) ] 2  :    76   30    4.075
  41  [    2 ( 0, 0, 0) ] 3    19  [    1 ( 1,-2, 2) ] 1  :    84   30    4.778
  41  [    2 ( 0, 0, 0) ] 3    21  [    1 ( 1,-2, 0) ] 2  :    92   30    9.447
  41  [    2 ( 0, 0, 0) ] 3    50  [    1 ( 0, 2, 1) ] 2  :   100   30    5.763
